1,,BA,03-321200,,,LINK,,2,0,0,2,6.5,330,,,,,236600,,0,1,N,N,UN,UN,UN,1,1,6.5,6.5,,6.5,5.65,4.27,,,34.31,34.308,4.27,4.27,4.27,4.27,4.27,4.27,,X,0,,0,,1/4/2013,,,,0,1/11/2013,,7/3/2007,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,1,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,30,BA,157102,,,"EXTENSION, T-GLIDE",,3,0,0,3,124,30,,,,,2447400,,0,1,N,N,EA,EA,EA,1,1,124,124,,124,124,124,124,124,56.65,59.793,49.857,49.857,49.857,49.857,49.857,49.857,,X,0,,0,,1/8/2013,,,,0,1/11/2013,3/5/2015,6/5/2001,12/19/2018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,115,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,2,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,56,BA,LOOP,,,FREESTALL DIVIDER LOOP,,0,0,0,0,84,56,,,,,1250000,,0,1,N,N,EA,EA,EA,1,1,84,84,,84,72,54.5,,,35.12,35.119,54.5,54.5,54.5,54.5,54.5,54.5,,X,0,,0,,1/15/2013,,,,0,1/28/2013,,6/6/2001,12/19/2018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,56,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,P6333,BA,830706,,,SHAFT,,1,0,0,1,25.88,330,,,,,3859300,,0,1,N,N,EA,EA,EA,1,1,25.88,25.88,,25.88,25.88,25.88,25.88,25.88,35.01,35.008,16.82,16.82,16.82,16.82,16.82,16.82,,X,0,,0,,1/21/2013,,,,0,1/11/2013,8/30/2017,6/5/2001,12/19/2018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,P6335,BA,820224,,,"BOTTOM, CONVEYOR",,2,0,0,2,125.85,330,,,,,5206800,,0,1,N,N,EA,EA,EA,1,1,125.85,125.85,,125.85,125.85,125.85,125.85,125.85,48.76,48.76,64.485,64.485,64.485,64.485,64.485,64.485,,X,0,,0,,1/21/2013,,,,0,1/11/2013,8/30/2017,6/5/2001,12/19/2018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,1,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,BA,89991033,,,"WASH VAT, 230 GAL",,0,0,0,0,3200,686,,,,,4961800,,0,1,N,N,UN,UN,UN,1,1,3200,3200,,3200,2725,2086.7,,,29.48,29.478,2086.7,2086.7,2086.7,2256.7,2256.7,2256.7,,X,0,,0,,1/23/2013,,,,0,1/31/2013,,1/23/2013,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,BA,140457,,,"BRACE, 24'",,0,0,0,0,39.6,30,,,,,1476700,,0,1,N,N,UN,UN,UN,1,1,39.6,39.6,,39.6,39.6,39.6,39.6,39.6,35,30.732,27.43,27.43,27.43,27.43,27.43,27.43,,X,0,,0,,1/24/2013,,,,0,2/4/2013,4/1/2019,9/18/2007,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,42.2,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,P1125,BA,CAC2747,,,"BUMPER KIT, PADDLE WIPER",,1,0,0,1,23.3,,,,,,2824900,,0,1,N,N,EA,EA,EA,1,1,23.3,23.3,,23.3,19.85,15.15,,,34.98,34.979,15.15,15.15,15.15,15.15,15.15,15.15,,X,0,,0,,1/24/2013,,,,0,1/2/2013,,6/6/2001,12/19/2018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,P1125,BA,P3414,,,"RING, RETAINING",,4,0,0,4,21.25,,,,,,1113200,,0,1,N,N,EA,EA,EA,1,1,21.25,21.25,,21.25,18.1,13.82,,,38.48,38.485,13.072,13.072,13.072,13.072,13.072,13.072,,X,0,,0,,1/24/2013,,,,0,12/17/2012,,6/6/2001,12/19/2018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,3,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,P1261,BA,AC2752,,,STRIPPER,AC2752,2,0,0,2,55.2,,,,,,2804200,,0,1,N,N,EA,EA,EA,1,1,55.2,55.2,,55.2,47,35.87,,,36.57,36.567,35.015,35.015,35.015,35.015,35.015,35.015,,X,0,,0,,1/24/2013,,,,0,1/2/2013,,6/6/2001,12/19/2018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,1,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
