1,INF,DS,IS-60-V,,,"INFLATIONS, CONEWANGO",,0,0,0,0,5.68,16,,,,,420300,,0,1,N,N,UN,UN,UN,1,1,5.68,5.68,,5.68,5.68,5.68,5.68,5.68,37.92,51.585,3.52,3.52,3.52,2.75,2.75,2.75,,X,0,,0,,2/27/2013,,,,0,11/29/2012,7/7/2022,9/12/2007,12/19/2018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,5.26,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,7/7/2022,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
2,T-JR,DS,3556248,,,"HOSE,NYL,BLK,5/32 ODX500FT",3556248,200,0,0,200,0.45,1,,,,,3554200,,0,1,N,N,EA,EA,EA,1,1,0.45,0.45,,0.45,0.45,0.45,0.45,0.45,42.6,74.444,112.99,112.99,112.99,0.115,0.115,0.115,,X,0,,0,,2/27/2013,,,,0,1/8/2016,8/25/2022,6/5/2001,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,40,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,0.35,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,4/18/2022,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,N,N,,,Y,,,,,,,199,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,INF,DS,ID-01AC,,,"INFLATION, CONEWANGO",,128,0,0,128,5.21,,,,,,2793400,,0,1,N,N,EA,EA,EA,1,1,5.21,5.21,,5.21,5.21,5.21,5.21,5.21,37.34,52.131,3.23,3.23,3.23,2.494,2.494,2.494,,X,0,,0,,2/27/2013,,,,0,9/25/2018,7/7/2022,6/6/2001,12/19/2018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,72,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,4.82,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,7/7/2022,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,127,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,DS,37122504,,,"CUP, #3, CLUSTER WASHER, 35MM",,0,0,0,0,6.8,686,,,,,4471700,,0,1,N,N,UN,UN,UN,1,1,6.8,6.8,,6.8,5.75,4.4,,,35.29,35.294,4.4,4.4,4.4,4.4,4.4,4.4,,X,0,,0,,2/28/2013,,,,0,6/5/2013,,3/5/2013,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,157,DS,SM,,,"GLOVE, SNOWMOBILE",,0,0,0,0,29.25,157,,,,,1176900,,0,1,N,N,EA,EA,EA,1,1,29.25,29.25,,29.25,25,20.65,,,29.47,29.47,20.63,20.63,20.63,20.63,20.63,20.63,,X,0,,0,,3/5/2013,,,,0,4/2/2013,,6/6/2001,12/19/2018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,P3131,DS,1302,,,"STRAP, FOOT",,1,0,0,1,46,715,,,,,4276100,,0,1,N,N,UN,UN,UN,1,1,46,46,,46,39.25,30,,,34.78,34.783,30,30,30,30,30,30,,X,0,,0,,3/8/2013,,,,0,4/2/2020,,3/18/2013,12/19/2018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,DS,440026,,,"BOOTS, QUANTUM PLUS, 6""",,0,0,0,0,115,ACE,,,,,4272700,,0,1,N,N,UN,UN,UN,1,1,115,115,,115,99,75.29,,,39.67,39.67,69.38,69.38,69.38,69.38,69.38,69.38,,X,0,,0,,3/8/2013,,,,0,9/18/2013,,4/17/2013,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,DS,H60227,,,"SOCKS, LACROSSE, HUNTING,",715474000000,0,0,0,0,11.5,ACE,,,,,4408000,,0,1,N,N,UN,UN,UN,1,1,11.5,11.5,,11.5,8.98,7.64,,,33.57,33.565,7.64,7.64,7.64,7.64,7.64,7.64,,X,0,,0,,3/8/2013,,,,0,11/17/2018,,3/12/2013,3/14/2022,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,7,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,DS,464107,,,"BOOTS, LACROSSE",,0,0,0,0,123,ACE,,,,,4947200,,0,1,N,N,UN,UN,UN,1,1,123,123,,123,105,80.38,,,34.65,34.65,80.38,80.38,80.38,80.38,80.38,80.38,,X,0,,0,,3/8/2013,,,,0,5/3/2013,,2/15/2013,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,DS,1303,,,"STRAP, FOOT",,0,0,0,0,46,715,,,,,4410200,,0,1,N,N,UN,UN,UN,1,1,46,46,,46,39.25,30,,,34.78,34.783,30,30,30,30,30,30,,X,0,,0,,3/8/2013,,,,0,4/15/2013,,3/18/2013,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,DS,H60207,,,"SOCKS, LACROSSE, HUNTING,",,0,0,0,0,11.99,ACE,,,,,5382800,,0,1,N,N,UN,UN,UN,1,1,11.99,11.99,,11.99,10.5,8.14,,,37.66,37.656,7.475,7.475,7.475,7.475,7.475,7.475,,X,0,,0,,3/8/2013,,,,0,12/20/2013,,12/7/2010,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,DS,STR-APG,,,"BOOTS, GRUBS, STALKING",5032110000000,0,0,0,0,143,11,,,,,4442800,,0,1,N,N,UN,UN,UN,1,1,143,143,,143,105.01,92.41,,,35.38,35.378,92.41,92.41,92.41,92.41,92.41,92.41,,X,0,,0,,3/11/2013,,,,0,12/11/2015,,8/17/2012,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,8,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,DS,88070,,,"BOOTS, YELLOW CONSTRUCTION,",,10,0,0,10,27.99,726,,,,,4947800,,0,1,N,N,UN,UN,UN,1,1,27.99,27.99,,27.99,24,18.03,,,37.48,37.481,17.499,17.499,17.499,17.499,17.499,17.499,,X,0,,0,,3/12/2013,,,,0,4/21/2017,,11/12/2009,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,2,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,9,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
2,,DS,BCT-24X50-D,,,"GATE, CROWD DROP CORD",,0,0,0,0,3979.75,,,,,,5422000,,0,1,N,N,UN,UN,UN,1,1,3979.75,3979.75,,3979.75,3511.55,2984.8,,,25,25,2984.8,2984.8,2984.8,2984.8,2984.8,2984.8,,X,0,,0,,3/14/2013,,,,0,3/26/2013,,3/26/2013,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
