1,,DE,GRAMMERDETACHE,,,GRAMMER DETACHERS,,0,0,0,0,36200,,,,,,4576600,,0,1,N,N,EA,EA,EA,1,1,36200,36200,,36200,26740,23530.28,,,35,34.999,23530.28,23530.28,23530.28,23530.28,23530.28,23530.28,,X,0,,0,,09/26/14,,,,0,10/30/14,,10/08/14,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,1,DE,DJRBOUMATIC,,,DJR BOUMATIC,,0,0,0,0,10200,,,,,,4488300,,0,1,N,N,EA,EA,EA,1,1,10200,10200,,10200,7500,6622.98,,,35.07,35.069,6622.98,6622.98,6622.98,6622.98,6622.98,6622.98,,X,0,,0,,09/30/14,,,,0,10/30/14,,10/09/14,12/19/18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,DE,DJRBOUMATIC-BO,,,DJR BOUMATIC BACK ORDER,,0,0,0,0,676,,,,,,5497400,,0,1,N,N,EA,EA,EA,1,1,676,676,,676,499,439.23,,,35.03,35.025,439.23,439.23,439.23,439.23,439.23,439.23,,X,0,,0,,10/14/14,,,,0,10/30/14,,10/27/14,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,DE,REBERLYBMQUIP,,,REBERLYBMQUIP,,0,0,0,0,,1,,,,,4520400,,0,1,N,N,UN,UN,UN,1,1,,,,,,,,,45,0,,,,,,,,X,0,,0,,11/18/14,,,,0,11/24/14,,11/24/14,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,DE,STOLLEREQUIP,,,STOLLER ORGANIC EQUIPMENT,,0,0,0,0,84000,,,,,,4503600,,0,1,N,N,UN,UN,UN,1,1,84000,84000,,84000,62000,54584.3,,,35.02,62.087,31846.92,31846.92,31846.92,31846.92,31846.92,31846.92,,X,0,,0,,02/26/15,,,,0,02/28/15,,01/05/15,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,02/26/15,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,DE,72300,,,EXPRESSO GERMANIA UPGRADE PKG,,0,0,0,0,1845,*302,,,,,72300,,0,1,N,N,EA,EA,EA,1,1,1845,1845,,1845,1845,1845,1845,1845,45,34.978,1199.65,1199.65,1199.65,1199.65,1199.65,1199.65,,X,0,,0,,03/03/15,,,,0,03/30/15,03/03/15,03/03/15,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,16,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,03/03/15,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,DE,RAMSIERUPG,,,RAMSIER UPGRADE,,0,0,0,0,7810,1,,,,,RAMSIERUPG,,0,1,N,N,EA,EA,EA,1,1,7810,7810,,7810,7810,7810,7810,7810,45,35.007,5075.95,5075.95,5075.95,5075.95,5075.95,5075.95,,X,0,,0,,03/13/15,,,,0,,03/13/15,03/13/15,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,03/13/15,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,DE,DBL16,,,"PARLOR, PARABONE, DBL 16",,0,0,0,0,89215,490,,,,,DBL16,,0,1,N,N,EA,EA,EA,1,1,89215,89215,,89215,89215,89215,89215,89215,45,30.001,62449.29,62449.29,62449.29,62449.29,62449.29,62449.29,,X,0,,0,,04/15/15,,,,0,04/30/15,04/15/15,04/15/15,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,04/15/15,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
2,,DE,HERMANSYSTEM2,,,BOUMATIC SYSTEM,,0,0,0,0,70552.7,1,,,,,HERMANSYSTEM2,,0,1,N,N,EA,EA,EA,1,1,70552.7,70552.7,,70552.7,70552.7,70552.7,70552.7,70552.7,45,32.895,47344.76,47344.76,47344.76,47344.76,47344.76,47344.76,,X,0,,0,,06/23/15,,,,0,06/30/15,06/23/15,06/23/15,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,06/23/15,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
2,,DE,HERMANSYSTEM1,,,BOUMATIC SYSTEM,,0,0,0,0,87032.44,1,,,,,HERMANSYSTEM1,,0,1,N,N,EA,EA,EA,1,1,87032.44,87032.44,,87032.44,87032.44,87032.44,87032.44,87032.44,45,34.487,57017.59,57017.59,57017.59,57017.59,57017.59,57017.59,,X,0,,0,,06/23/15,,,,0,06/30/15,06/23/15,06/23/15,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,06/23/15,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
