1,,LQ,511040011454,,,ASTRONAUT A4.1 LEFT,,0,0,0,0,99999.99,685,,,,,511040011454,,0,1,N,N,EA,EA,EA,1,1,99999.99,99999.99,,99999.99,99999.99,99999.99,99999.99,99999.99,45,16.303,83697.206,83697.206,83697.206,83697.206,83697.206,83697.206,,X,0,,0,,11/15/17,,,,0,,11/15/17,11/15/17,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,11/15/17,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,LQ,510040011454,,,ASTRONAUT A4.1 RIGHT,,0,0,0,0,99999.99,685,,,,,510040011454,,0,1,N,N,EA,EA,EA,1,1,99999.99,99999.99,,99999.99,99999.99,99999.99,99999.99,99999.99,45,16.303,83697.206,83697.206,83697.206,83697.206,83697.206,83697.206,,X,0,,0,,11/15/17,,,,0,11/17/17,11/15/17,11/15/17,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,6,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,11/15/17,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,LQ,510040011541,,,ASTRONAUT A4.1 RIGHT,,0,0,0,0,99999,685,,,,,510040011541,,0,1,N,N,EA,EA,EA,1,1,99999,99999,,99999,99999,99999,99999,99999,45,5.969,94030.5,94030.5,94030.5,94030.5,94030.5,94030.5,,X,0,,0,,12/13/17,,,,0,12/27/17,12/13/17,12/13/17,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,6,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,12/13/17,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,LQ,CAN06000,,,5 HP Phase Converter,CAN06000,0,0,0,0,2866.67,685,,,,,1428200,,0,1,N,N,UN,UN,UN,1,1,2866.67,2866.67,,2866.67,2866.67,2866.67,2866.67,2866.67,25,100,1720,1720,1720,0.001,0.001,0.001,,X,0,,0,,12/27/17,,,,0,12/30/19,11/14/18,09/28/11,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,8,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,2866.67,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,12/27/17,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,LQ,5100468390,,,FLOOR,,4,0,0,4,933.33,685,,,,,5100468390,,0,1,N,N,EA,EA,EA,1,1,933.33,933.33,,933.33,933.33,933.33,933.33,933.33,39.99,41.596,560,560,560,545.106,545.106,545.106,,X,0,,0,,01/08/18,,,,0,01/31/18,11/14/18,12/31/16,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,4,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,933.33,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,11/14/18,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,3,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,LQ,510040011369,,,ASTRONAUT A4.1 LEFT,,0,0,0,0,99999,685,,,,,510040011369,,0,1,N,N,EA,EA,EA,1,1,99999,99999,,99999,99999,99999,99999,99999,45,99.519,481.424,481.424,481.424,481.424,481.424,481.424,,X,0,,0,,04/16/18,,,,0,04/23/18,10/27/15,10/27/15,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,2,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,04/16/18,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,LQ,511040011403,,,ASTRONAUT A4.1 LEFT FAMILY UNIT,,0,0,0,0,99999,685,,,,,511040011403,,0,1,N,N,EA,EA,EA,1,1,99999,99999,,99999,99999,99999,99999,99999,45,6.448,93550.68,93550.68,93550.68,93550.68,93550.68,93550.68,,X,0,,0,,07/06/18,,,,0,07/25/18,07/06/18,07/06/18,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,07/06/18,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,LQ,511040011439,,,ASTRONAUT A4.1 LEFT FAMILY,,0,0,0,0,99999.99,685,,,,,511040011439,,0,1,N,N,EA,EA,EA,1,1,99999.99,99999.99,,99999.99,99999.99,99999.99,99999.99,99999.99,45,25.376,74624,74624,74624,74624,74624,74624,,X,0,,0,,09/17/18,,,,0,09/25/18,10/26/17,10/26/17,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,6,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,09/17/18,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,LQ,511050010138,,,"ROBOT, ASTRONAUT A5 LH",,0,0,0,0,,685,,,,,511050010138,,0,1,N,N,EA,EA,EA,1,1,,,,,,,,,45,0,98201.848,98201.848,98201.848,98201.848,98201.848,98201.848,,X,0,,0,,10/26/18,,,,0,10/29/18,,10/10/18,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,2,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,10/26/18,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,LQ,510040601035,,,CENTRAL UNIT A4,,0,0,0,0,93180,685,,,,,510040601035,,0,1,N,N,EA,EA,EA,1,1,93180,93180,,93180,93180,93180,93180,93180,45,58.796,38393.86,38393.86,38393.86,38393.86,38393.86,38393.86,,X,0,,0,,11/29/18,,,,0,11/30/18,10/27/15,03/13/15,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,24,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,38000,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,11/29/18,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
