1,0NONE,HW,MUL30203,,,"BOX, 1 GANG, 3 1/2 HUB",95327302036,-1,0,0,-1,5.3,,,,,,1200500,,0,1,N,N,EA,EA,EA,1,1,5.3,5.3,,5.3,3.73,3.28,,,40.3,38.302,3.27,3.27,3.27,3.27,3.27,3.27,,X,0,,0,,02/17/20,,,,0,02/28/20,,06/06/01,12/19/18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,27,0,,,0,0,0,0,0,,,,,,EA,,0,,-2,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,02/06/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,P4741,HW,2FMP5,,,"MINIATURE LAMP, FOR BUTTON",,28,0,0,28,2.1,,,,,,5501800,,0,1,N,N,EA,EA,EA,1,1,2.1,2.1,,2.1,2.1,2.1,2.1,2.1,35.13,31.762,13.67,13.67,13.67,1.433,1.433,1.433,,X,0,,0,,02/17/20,,,,0,08/20/20,12/28/18,01/20/15,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,23,0,,,0,0,0,0,0,,,,,,EA,,0,,-14,0,Y,1.5,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,02/17/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,27,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,0NONE,HW,QOB115,,,"BREAKER, 1-POLE, 15A",,0,0,0,0,48.85,,,,,,1074500,,0,1,N,N,EA,EA,EA,1,1,48.85,48.85,,48.85,48.85,48.85,48.85,48.85,38.01,38.014,30.28,30.28,30.28,30.28,30.28,30.28,,X,0,,0,,02/17/20,,,,0,02/28/20,07/30/19,06/06/01,12/19/18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,2,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,36.7,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,02/17/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,0NONE,HW,EMT10,,,"CONDUIT, 2-1/2"" EMT STEEL",,0,0,0,0,7.2,,,,,,1298200,,0,1,N,N,FT,FT,FT,1,1,7.2,7.2,,7.2,7.2,7.2,7.2,7.2,39.6,41.528,4.21,4.21,4.21,4.21,4.21,4.21,,X,0,,0,,02/19/20,,,,0,02/28/20,08/30/19,06/06/01,12/19/18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,20,0,,,0,0,0,0,0,,,,,,FT,,0,,0,0,Y,2.5,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,02/19/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,P7J32,HW,16501A,,,AZUMA 3/16 THUMBNUT,,78,0,0,78,1,,,,,,16501A,,0,23,N,N,EA,EA,EA,1,1,1,1,,1,1,1,1,1,45,42.3,0.611,0.611,0.611,0.577,0.577,0.577,,D,8,95.3,105,34.71,02/25/20,0.364,,,0,12/01/22,12/28/17,09/09/15,12/19/18,,,,,8,85,0,0,12,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8,0,0,16,0,0,0,,,,0,342,3,60.59,60.59,24,22,14,14,0,,,,,,EA,,0,,-176,0,Y,1.99,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,02/25/20,0.77,1.35,105,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,55,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,HW,V4016,,,SEAL,,0,0,0,0,8,32,,,,,V4016,,0,1,N,N,EA,EA,EA,1,1,8,8,,8,8,8,8,8,45,40.375,4.77,4.77,4.77,4.77,4.77,4.77,,X,0,,0,,02/26/20,,,,0,02/26/20,02/26/20,02/26/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,6,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,02/26/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,HW,V3005-02,,,SEAL STACK,,0,0,0,0,65,32,,,,,V3005-02,,0,1,N,N,EA,EA,EA,1,1,65,65,,65,65,65,65,65,45,34.139,42.81,42.81,42.81,42.81,42.81,42.81,,X,0,,0,,02/26/20,,,,0,02/26/20,02/26/20,02/26/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,02/26/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,HW,V4036,,,ROTORY DISC,,0,0,0,0,38,32,,,,,V4036,,0,1,N,N,EA,EA,EA,1,1,38,38,,38,38,38,38,38,45,36.724,24.045,24.045,24.045,24.045,24.045,24.045,,X,0,,0,,02/26/20,,,,0,02/26/20,02/26/20,02/26/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,2,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,02/26/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,SHOP,HW,WEG1,,,"SWITCH, START",,3,0,0,3,50,27,,STS-180/210,,,5286600,,0,1,N,N,UN,UN,UN,1,1,50,50,,50,36.55,32.98,,,36.61,28.102,36.29,36.29,36.29,35.949,35.949,35.949,,D,0,50,1,14.05,02/26/20,0.281,,,0,11/28/22,,03/15/10,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,9,1,35.95,35.95,1,50,36,36,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,02/26/20,0.13,0.33,1,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,2,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,0NONE,HW,SGA1017,,,"ELBOW, 10"", 90 DEG.,",,0,0,0,0,344.65,,,,,,980900,,0,1,N,N,EA,EA,EA,1,1,344.65,344.65,,344.65,344.65,344.65,344.65,344.65,38.17,38.001,213.68,213.68,213.68,213.68,213.68,213.68,,X,0,,0,,02/26/20,,,,0,02/28/20,05/28/19,06/06/01,12/19/18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,8,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,277,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,02/26/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
