1,P3435,AL,77958,,,LIGHT SPEED,,2,0,0,2,275,34,,SUA77958,,,626900,,0,1,N,N,UN,UN,UN,1,1,275,275,,275,275,275,275,275,35.34,26.396,202.41,202.41,202.41,202.41,202.41,202.41,,C,0,275,1,171.54,09/19/22,0.624,,,0,09/03/22,08/31/22,06/10/04,12/19/18,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,0,3,1,103.46,103.46,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,260,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,08/31/22,0.42,0.26,1,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,34,,,,,,1,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,AL,64864-010,,,"W85FPTOS, 120/240V GENERATOR",,1,0,0,1,13000,,,,,,64864-010,,0,1,N,N,EA,EA,EA,1,1,13000,13000,,13000,13000,13000,13000,13000,45,27.869,9377,9377,9377,9377,9377,9377,,X,0,,0,,10/06/22,,,,0,,10/06/22,12/28/18,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,8800,,,,1066,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,10/06/22,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,AL,64868-014,,,W145FPTOS-17 3PH 120/240V GENERA,,0,0,0,0,13930,,,,,,64868-014,,0,1,N,N,EA,EA,EA,1,1,13930,13930,,13930,13930,13930,13930,13930,45,30,9751,9751,9751,9751,9751,9751,,X,0,,0,,,,,,0,,12/28/18,12/28/18,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,1504,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,12/28/18,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,AL,64868-015,,,W165PTOS-18 3PH 277/480V GENERAT,,0,0,0,0,13540,,,,,,64868-015,,0,1,N,N,EA,EA,EA,1,1,13540,13540,,13540,13540,13540,13540,13540,45,30,9478,9478,9478,9478,9478,9478,,X,0,,0,,,,,,0,,12/28/18,12/28/18,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,1504,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,12/28/18,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,AL,64868-012,,,W120PTOS-18 3PH 277/480V GENERAT,,0,0,0,0,11660,,,,,,64868-012,,0,1,N,N,EA,EA,EA,1,1,11660,11660,,11660,11660,11660,11660,11660,45,30,8162,8162,8162,8162,8162,8162,,X,0,,0,,,,,,0,,12/28/18,12/28/18,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,1216,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,12/28/18,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,AL,64868-011,,,W105FPTOS-17 3PH 120/240V GENERA,,0,0,0,0,11870,,,,,,64868-011,,0,1,N,N,EA,EA,EA,1,1,11870,11870,,11870,11870,11870,11870,11870,45,30,8309,8309,8309,8309,8309,8309,,X,0,,0,,,,,,0,,12/28/18,12/28/18,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,1216,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,12/28/18,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,AL,64868-018,,,W85PTOS-18 3PH 277/480V GENERATO,,0,0,0,0,8720,,,,,,64868-018,,0,1,N,N,EA,EA,EA,1,1,8720,8720,,8720,8720,8720,8720,8720,45,30,6104,6104,6104,6104,6104,6104,,X,0,,0,,,,,,0,,12/28/18,12/28/18,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,1504,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,12/28/18,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,AL,91276-056,,,45PTOC-17 3PH 120/240V GENERATOR,,0,0,0,0,4930,,,,,,91276-056,,0,1,N,N,EA,EA,EA,1,1,4930,4930,,4930,4930,4930,4930,4930,45,30,3451,3451,3451,3451,3451,3451,,X,0,,0,,,,,,0,,12/28/18,12/28/18,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,558,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,12/28/18,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,AL,91287-025,,,"75FPTOC-4, 3PH, 120/208V GENERAT",,0,0,0,0,6400,,,,,,91287-025,,0,1,N,N,EA,EA,EA,1,1,6400,6400,,6400,6400,6400,6400,6400,45,30,4480,4480,4480,4480,4480,4480,,X,0,,0,,,,,,0,,12/28/18,12/28/18,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,742,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,12/28/18,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,AL,97100-000,,,MEDIUM PTO TRAILER,,0,0,0,0,650,,,,,,97100-000,,0,1,N,N,EA,EA,EA,1,1,650,650,,650,650,650,650,650,45,30,455,455,455,455,455,455,,X,0,,0,,,,,,0,,12/28/18,12/28/18,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,194,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,12/28/18,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,AL,99840-003,,,"W10PTOS, 1PH, 120/240V GENERATOR",,0,0,0,0,1830,,,,,,99840-003,,0,1,N,N,EA,EA,EA,1,1,1830,1830,,1830,1830,1830,1830,1830,45,30,1281,1281,1281,1281,1281,1281,,X,0,,0,,,,,,0,,12/28/18,12/28/18,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,166,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,12/28/18,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,AL,99840-004,,,"W15PTOS, 1PH, 120/240V GENERATOR",,0,0,0,0,2320,,,,,,99840-004,,0,1,N,N,EA,EA,EA,1,1,2320,2320,,2320,2320,2320,2320,2320,45,30,1624,1624,1624,1624,1624,1624,,X,0,,0,,,,,,0,,12/28/18,12/28/18,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,242,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,12/28/18,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,AL,64868-010,,,"W105FPTOC-4, 3PH, 120/208V GENER",,0,0,0,0,12000,,,,,,64868-010,,0,1,N,N,EA,EA,EA,1,1,12000,12000,,12000,12000,12000,12000,12000,45,30,8400,8400,8400,8400,8400,8400,,X,0,,0,,,,,,0,,12/28/18,12/28/18,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,1216,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,12/28/18,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,AL,64864-014,,,"W70PTOS-3, 120/240V GENERATOR",,0,0,0,0,7960,,,,,,64864-014,,0,1,N,N,EA,EA,EA,1,1,7960,7960,,7960,7960,7960,7960,7960,45,30,5572,5572,5572,5572,5572,5572,,X,0,,0,,,,,,0,,12/28/18,12/28/18,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,1066,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,12/28/18,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
