1,30,BE,160756,,,"WELD, 40"" SLED",,0,0,0,0,285,30,,,,,1615200,,0,1,N,N,UN,UN,UN,1,1,285,285,,285,245,185.22,,,37.61,37.611,99.4,99.4,99.4,177.81,177.81,177.81,,X,0,,0,,8/6/2013,,,,0,8/20/2013,,8/13/2002,12/19/2018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,UN,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,30,BE,192342,,,"PACK, 1' POLY V-BLADE",,0,0,0,0,890,30,,,,,638200,,0,1,N,N,UN,UN,UN,1,1,890,890,,890,890,890,890,890,37.64,30.074,367.5,367.5,367.5,622.34,622.34,622.34,,X,0,,0,,8/6/2013,,,,0,8/20/2013,4/1/2019,8/13/2002,12/19/2018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,UN,,0,,0,0,Y,998,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,BE,V1050-0053,,,"MIXER, FRONT DISCHARGE, TRUCK",,0,0,0,0,84000,*185,,,,,4984000,,0,1,N,N,UN,UN,UN,1,1,84000,84000,,84000,74000,62613.63,,,25.46,25.46,62613.63,62613.63,62613.63,62613.63,62613.63,62613.63,,X,0,,0,,8/16/2013,,,,0,8/29/2013,,8/27/2013,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,BE,V0875-0054,,,"MIXER, SIDE DISCHARGE, TRUCK",,0,0,0,0,62000,*185,,,,,4493100,,0,1,N,N,UN,UN,UN,1,1,62000,62000,,62000,54585,46394.42,,,25.17,25.17,62613.63,62613.63,62613.63,46394.42,46394.42,46394.42,,X,0,,0,,8/16/2013,,,,0,8/29/2013,,8/27/2013,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,BE,SBRBF,,,"BALE FEEDER, SQUARE",,0,0,0,0,2150,749,,,,,5430100,,0,1,N,N,UN,UN,UN,1,1,2150,2150,,2150,1850,1400,,,34.88,34.884,1400,1400,1400,1400,1400,1400,,X,0,,0,,8/20/2013,,,,0,8/26/2013,,8/20/2013,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,0NONE,BE,JSCHUTE,,,"CHUTE, CATTLE, TRIM",,0,0,0,0,2525,,,,,,1710200,,0,1,N,N,UN,UN,UN,1,1,2525,2525,,2525,2225,1890,,,25.17,25.166,1500,1500,1500,1889.57,1889.57,1889.57,,X,0,,0,,8/27/2013,,,,0,11/12/2012,,7/11/2001,12/19/2018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,UN,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
2,,BE,DCC7244,,,"WATERBED, DUAL CHAMBER, 72"" X",,0,0,0,0,255,394,,,,,4355100,,0,1,N,N,UN,UN,UN,1,1,255,255,,255,255,255,255,255,34.98,34.977,177.9,177.9,177.9,165.81,165.81,165.81,,X,0,,0,,9/13/2013,,,,0,11/14/2013,4/15/2017,9/18/2013,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,4/15/2017,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,0NONE,BE,130,,,DOCK SEALS & SHELTERS,,0,0,0,0,4550,*554,,,,,2515700,,0,1,N,N,EA,EA,EA,1,1,4550,4550,,4550,3900,2958,,,34.99,34.989,2958,2958,2958,2958,2958,2958,,X,0,,0,,9/27/2013,,,,0,10/7/2013,,6/5/2001,12/19/2018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,BE,32B00-0990,,,"BATTERY, MARINE, 12V",,0,0,0,0,118,*185,,,,,4927000,,0,1,N,N,UN,UN,UN,1,1,118,118,,118,100,76.65,,,35.04,35.042,76.65,76.65,76.65,76.65,76.65,76.65,,X,0,,0,,10/15/2013,,,,0,,,11/8/2013,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,BE,SCBWP-0010,,,POWER PAK W/POWER CORD,,0,0,0,0,208,*185,,,,,4379800,,0,1,N,N,UN,UN,UN,1,1,208,208,,208,177,135.05,,,35.07,35.072,135.05,135.05,135.05,135.05,135.05,135.05,,X,0,,0,,10/15/2013,,,,0,,,11/8/2013,11/2/2010,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,BE,VMMDL-1256,,,AXLE,,0,0,0,0,4400,*185,,,,,4246300,,0,1,N,N,UN,UN,UN,1,1,4400,4400,,4400,3750,3080.6,,,29.99,29.986,3080.6,3080.6,3080.6,3080.6,3080.6,3080.6,,D,0,1700,1,-1380.6,10/15/2013,-0.812,,,0,10/6/2022,,11/8/2013,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,1,3080.6,3080.6,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,1,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
