1,P7P13,GR,4X850,,,"SWITCH, TOGGLE",4X850,5,0,0,5,8.65,26,,,,,2757000,,0,1,N,N,EA,EA,EA,1,1,8.65,8.65,,8.65,8.65,8.65,8.65,8.65,35.61,39.11,4.07,4.07,4.07,5.267,5.267,5.267,,D,0,16.43,2,5.89,05/04/20,0.359,,,0,04/28/22,07/08/20,06/05/01,12/19/18,,,,,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,,,,0,11,2,10.54,10.54,2,8,11,11,0,,,,,,EA,,0,,-3,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,05/04/20,0.22,0.4,2,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,4,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,P5533,GR,12R672,,,"BEARING, 1/2,6 5/8",,12,0,0,12,3.2,26,,,,,12R672,,0,1,N,N,EA,EA,EA,1,1,3.2,3.2,,3.2,3.2,3.2,3.2,3.2,45,35.938,2.05,2.05,2.05,2.05,2.05,2.05,,X,0,,0,,05/11/20,,,,0,05/13/20,05/11/20,05/11/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,9,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,05/11/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,11,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,P1537,GR,2YEG2,,,"LINK, CONNECTOR, C2040",,8,0,0,8,2.2,26,,,,,2YEG2,,0,1,N,N,EA,EA,EA,1,1,2.2,2.2,,2.2,2.2,2.2,2.2,2.2,45,35,1.43,1.43,1.43,1.43,1.43,1.43,,X,0,,0,,05/13/20,,,,0,05/21/20,05/13/20,05/13/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,2,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,05/13/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,7,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,GR,5UHK6,,,"PULLEY, 7/8"", 3.5"", 2BK3478",,2,0,0,2,72.55,26,,,,,5UHK6,,0,1,N,N,EA,EA,EA,1,1,72.55,72.55,,72.55,72.55,72.55,72.55,72.55,45,35.01,47.15,47.15,47.15,47.15,47.15,47.15,,X,0,,0,,05/20/20,,,,0,,05/20/20,05/20/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,05/20/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,1,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,GR,5UHJ7,,,"PULLEY, 7/8:"", 3.5"", 2BK3078",,2,0,0,2,102.3,26,,,,,5UHJ7,,0,1,N,N,EA,EA,EA,1,1,102.3,102.3,,102.3,102.3,102.3,102.3,102.3,45,34.995,66.5,66.5,66.5,66.5,66.5,66.5,,X,0,,0,,05/20/20,,,,0,,05/20/20,05/20/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,05/20/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,1,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,GR,5UHJ6,,,"PULLEY, 5/8"", 3.5"", 2BK3058",,2,0,0,2,98.5,26,,,,,5UHJ6,,0,1,N,N,EA,EA,EA,1,1,98.5,98.5,,98.5,98.5,98.5,98.5,98.5,45,35.025,64,64,64,64,64,64,,X,0,,0,,05/20/20,,,,0,,05/20/20,05/20/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,05/20/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,1,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,GR,5RJK6,,,"PULLEY, 7/8"", 3.55"", BK3478",,2,0,0,2,31.3,26,,,,,5RJK6,,0,1,N,N,EA,EA,EA,1,1,31.3,31.3,,31.3,31.3,31.3,31.3,31.3,45,35.016,20.34,20.34,20.34,20.34,20.34,20.34,,X,0,,0,,05/20/20,,,,0,,05/20/20,05/20/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,05/20/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,1,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,GR,24M168,,,"FLAT INDICATOR, LIGHT RED, 24",,0,0,0,0,16.55,26,,,,,24M168,,0,1,N,N,EA,EA,EA,1,1,16.55,16.55,,16.55,16.55,16.55,16.55,16.55,45,35.045,10.75,10.75,10.75,10.75,10.75,10.75,,X,0,,0,,05/20/20,,,,0,12/17/20,05/20/20,05/20/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,0,1,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,05/20/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,GR,5UHH7,,,"PULLEY, 5/8"", 2.85"", 2BK2758",,2,0,0,2,90,26,,,,,5UHH7,,0,1,N,N,EA,EA,EA,1,1,90,90,,90,90,90,90,90,45,35,58.5,58.5,58.5,58.5,58.5,58.5,,X,0,,0,,05/20/20,,,,0,,05/20/20,05/20/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,05/20/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,1,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,GR,5UHH8,,,"PULLEY, 7/8"", 2.85"", 2BK2778",,0,0,0,0,83.85,26,,,,,5UHH8,,0,1,N,N,EA,EA,EA,1,1,83.85,83.85,,83.85,83.85,83.85,83.85,83.85,45,35.003,54.5,54.5,54.5,54.5,54.5,54.5,,X,0,,0,,05/20/20,,,,0,11/30/21,10/14/21,05/20/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,2,0,,,2,168,109,109,0,,,,,,EA,,0,,-1,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,05/20/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
