1,,WO,WCSOOW6/4,,,"CORD, SOOW, 6/4",,0,0,0,0,6.45,67,,,,,417300,,0,1,N,N,UN,UN,UN,1,1,6.45,6.45,,6.45,6.45,6.45,6.45,6.45,50.57,38,3.999,3.999,3.999,3.999,3.999,3.999,,X,0,,0,,01/15/20,,,,0,05/31/18,01/15/20,08/09/07,11/14/07,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,27,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,10.5,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/15/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,67,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,WO,HBLSHC1036CR,,,"CORD CONNECTOR, NYLON, 3/4""",,0,0,0,0,12.85,67,,,,,HBLSHC1036CR,,0,1,N,N,EA,EA,EA,1,1,12.85,12.85,,12.85,12.85,12.85,12.85,12.85,45,44.28,7.16,7.16,7.16,7.16,7.16,7.16,,X,0,,0,,01/21/20,,,,0,01/31/20,01/21/20,01/21/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,04/20/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,12-85,WO,NERSC50,,,"CONNECTOR, 1/2"" SQUEEZE",,-4,0,0,-4,0.65,67,,,,,1167100,,0,1,N,N,EA,EA,EA,1,1,0.65,0.65,,0.65,0.45,0.38,,,42.82,34.923,0.42,0.42,0.42,0.423,0.423,0.423,,D,0,0.65,1,0.23,01/23/20,0.354,,,0,08/31/22,,06/06/01,12/19/18,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,43,1,0.42,0.42,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,04/20/20,,,1,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,WO,PNS2097W,,,"RECEPTACLE, GFCI, 20A., 125VAC",,6,0,0,6,29.6,67,,,,,PNS2097W,,0,1,N,N,EA,EA,EA,1,1,29.6,29.6,,29.6,29.6,29.6,29.6,29.6,45,38.054,18.34,18.34,18.34,18.336,18.336,18.336,,X,0,,0,,01/23/20,,,,0,01/31/20,09/28/18,09/28/18,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,13,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/24/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,5,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,WO,CSBNLIK100ST,,,ICE MAKER KIT W/VALVE+TUBE,,0,0,0,0,19.2,67,,,,,CSBNLIK100ST,,0,1,N,N,EA,EA,EA,1,1,19.2,19.2,,19.2,19.2,19.2,19.2,19.2,45,37.984,11.907,11.907,11.907,11.907,11.907,11.907,,X,0,,0,,01/23/20,,,,0,01/31/20,01/23/20,01/23/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/24/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,WO,PNSTP126W,,,WALLPLATE 2G SW/DEC WH,,0,0,0,0,1.1,67,,,,,PNSTP126W,,0,1,N,N,EA,EA,EA,1,1,1.1,1.1,,1.1,1.1,1.1,1.1,1.1,45,38.182,0.68,0.68,0.68,0.68,0.68,0.68,,X,0,,0,,01/23/20,,,,0,01/31/20,06/20/19,06/20/19,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,7,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/23/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,WO,SPBXHPE04,,,"PIPE, BLACK, 1/2"" S80",,42,0,0,42,4.35,67,,,,,SPBXHPE04,,0,1,N,N,EA,EA,EA,1,1,4.35,4.35,,4.35,4.35,4.35,4.35,4.35,45,48.138,2.256,2.256,2.256,2.256,2.256,2.256,,X,0,,0,,01/24/20,,,,0,,01/24/20,01/24/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/24/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,41,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,WO,MXB1804,,,"ELL, 1/2"" 45*, XH BLACK",,0,0,0,0,28.15,67,,,,,MXB1804,,0,1,N,N,EA,EA,EA,1,1,28.15,28.15,,28.15,28.15,28.15,28.15,28.15,45,37.975,17.46,17.46,17.46,17.46,17.46,17.46,,X,0,,0,,01/24/20,,,,0,03/26/20,01/24/20,01/24/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,,,0,0,0,0,0,,,,,,EA,,0,,-1,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/24/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,WO,SPBXH04,,,"PIPE, BLACK STEEL 1/2",,-10,0,0,-10,4.35,67,,,,,SPBXH04,,0,1,N,N,EA,EA,EA,1,1,4.35,4.35,,4.35,4.35,4.35,4.35,4.35,45,37.655,2.712,2.712,2.712,2.712,2.712,2.712,,X,0,,0,,01/24/20,,,,0,10/06/20,01/24/20,01/24/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,16,0,,,0,0,0,0,0,,,,,,EA,,0,,-6,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/24/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,WO,MXB1004,,,"ELL, 1/2 90* BLACK",,0,0,0,0,19.6,67,,,,,MXB1004,,0,1,N,N,EA,EA,EA,1,1,19.6,19.6,,19.6,19.6,19.6,19.6,19.6,45,37.985,12.155,12.155,12.155,12.155,12.155,12.155,,X,0,,0,,01/24/20,,,,0,03/26/20,01/24/20,01/24/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,2,0,,,0,0,0,0,0,,,,,,EA,,0,,-2,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/24/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,67,WO,BVT10MF,,,"FLASHING, BVENT",,0,0,0,0,60.35,67,,,,,4513900,,0,1,N,N,UN,UN,UN,1,1,60.35,60.35,,60.35,60.35,60.35,60.35,60.35,38.17,37.979,37.43,37.43,37.43,37.43,37.43,37.43,,X,0,,0,,01/24/20,,,,0,12/31/13,01/24/20,12/12/13,12/19/18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,47,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/24/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,WO,MXB5125,,,"COUPLING, 1/2 X 3/8 XH, BLACK",,0,0,0,0,27.15,67,,,,,MXB5125,,0,1,N,N,EA,EA,EA,1,1,27.15,27.15,,27.15,27.15,27.15,27.15,27.15,45,38.011,16.83,16.83,16.83,16.83,16.83,16.83,,X,0,,0,,01/24/20,,,,0,03/26/20,01/24/20,01/24/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,,,0,0,0,0,0,,,,,,EA,,0,,-1,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/24/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,WO,MXB1104,,,"ELL, ST. 90, 1/2"" XH BLACK",,0,0,0,0,26.3,67,,,,,MXB1104,,0,1,N,N,EA,EA,EA,1,1,26.3,26.3,,26.3,26.3,26.3,26.3,26.3,45,38.023,16.3,16.3,16.3,16.3,16.3,16.3,,X,0,,0,,01/24/20,,,,0,03/26/20,01/24/20,01/24/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,,,0,0,0,0,0,,,,,,EA,,0,,-1,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/24/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
